"SL","Amarsh","Amangrove","Atotal","Ngainmarsh","Ngainmangrove","Ngaintotal","Nlossmarsh","Nlossmangrove","Nlosstotal","netNmarsh","netNmangrove","netNtotal"
195,33000,91953.80105901,124953.80105901,11.4543,29.2275156666063,40.6818156666063,-17.6932,-45.1470871369069,-62.8402871369069,-6.2389,-15.9195714703005,-22.1584714703005
200,33000,91953.80105901,124953.80105901,11.748,29.9769391452373,41.7249391452373,-17.6932,-45.1470871369069,-62.8402871369069,-5.9452,-15.1701479916696,-21.1153479916696
205,33000,91953.80105901,124953.80105901,12.0417,30.7263626238682,42.7680626238682,-17.6932,-45.1470871369069,-62.8402871369069,-5.6515,-14.4207245130387,-20.0722245130387
210,33000,91953.80105901,124953.80105901,12.3354,31.4757861024991,43.8111861024991,-17.6932,-45.1470871369069,-62.8402871369069,-5.3578,-13.6713010344077,-19.0291010344077
215,33000,91953.80105901,124953.80105901,12.6291,32.2252095811301,44.8543095811301,-17.6932,-45.1470871369069,-62.8402871369069,-5.0641,-12.9218775557768,-17.9859775557768
220,33000,91953.80105901,124953.80105901,12.9228,32.974633059761,45.897433059761,-17.6932,-45.1470871369069,-62.8402871369069,-4.7704,-12.1724540771459,-16.9428540771459
225,33000,91953.80105901,124953.80105901,13.2165,33.7240565383919,46.9405565383919,-17.6932,-45.1470871369069,-62.8402871369069,-4.4767,-11.4230305985149,-15.8997305985149
230,33000,91953.80105901,124953.80105901,13.5102,34.4734800170228,47.9836800170228,-17.6932,-45.1470871369069,-62.8402871369069,-4.183,-10.673607119884,-14.856607119884
235,33000,91953.80105901,124953.80105901,13.8039,35.2229034956538,49.0268034956538,-17.6932,-45.1470871369069,-62.8402871369069,-3.8893,-9.92418364125307,-13.8134836412531
240,33000,91953.80105901,124953.80105901,14.0976,35.9723269742847,50.0699269742847,-17.6932,-45.1470871369069,-62.8402871369069,-3.5956,-9.17476016262214,-12.7703601626221
245,33000,91953.80105901,124953.80105901,14.3913,36.7217504529156,51.1130504529156,-17.6932,-45.1470871369069,-62.8402871369069,-3.3019,-8.42533668399121,-11.7272366839912
250,33000,91953.80105901,124953.80105901,14.685,37.4711739315466,52.1561739315466,-17.6932,-45.1470871369069,-62.8402871369069,-3.0082,-7.67591320536027,-10.6841132053603
255,33000,91953.80105901,124953.80105901,14.9787,38.2205974101775,53.1992974101775,-17.6932,-45.1470871369069,-62.8402871369069,-2.7145,-6.92648972672934,-9.64098972672934
260,33000,91953.80105901,124953.80105901,15.2724,38.9700208888084,54.2424208888084,-17.6932,-45.1470871369069,-62.8402871369069,-2.4208,-6.17706624809842,-8.59786624809842
265,33000,91953.80105901,124953.80105901,15.5661,39.7194443674394,55.2855443674394,-17.6932,-45.1470871369069,-62.8402871369069,-2.1271,-5.42764276946749,-7.55474276946749
270,33000,91953.80105901,124953.80105901,15.8598,40.4688678460703,56.3286678460703,-17.6932,-45.1470871369069,-62.8402871369069,-1.8334,-4.67821929083655,-6.51161929083655
275,33000,91953.80105901,124953.80105901,16.1535,41.2182913247012,57.3717913247012,-17.6932,-45.1470871369069,-62.8402871369069,-1.5397,-3.92879581220562,-5.46849581220562
280,33000,91953.80105901,124953.80105901,16.4472,41.9677148033322,58.4149148033322,-17.6932,-45.1470871369069,-62.8402871369069,-1.246,-3.17937233357469,-4.42537233357469
285,33000,91953.80105901,124953.80105901,16.7409,42.7171382819631,59.4580382819631,-17.6932,-45.1470871369069,-62.8402871369069,-0.952299999999997,-2.42994885494377,-3.38224885494376
290,33000,91953.80105901,124953.80105901,17.0346,43.466561760594,60.501161760594,-17.6932,-45.1470871369069,-62.8402871369069,-0.6586,-1.68052537631282,-2.33912537631282
295,33000,91953.80105901,124953.80105901,17.3283,44.215985239225,61.544285239225,-17.6932,-45.1470871369069,-62.8402871369069,-0.364899999999999,-0.931101897681899,-1.2960018976819
300,33000,91953.80105901,124953.80105901,17.622,44.9654087178559,62.5874087178559,-17.6932,-45.1470871369069,-62.8402871369069,-0.071200000000001,-0.181678419050961,-0.252878419050962
305,33000,91953.80105901,124953.80105901,17.9157,45.7148321964868,63.6305321964868,-17.6932,-45.1470871369069,-62.8402871369069,0.2225,0.567745059579956,0.790245059579956
310,33000,91953.80105901,124953.80105901,18.2094,46.4642556751178,64.6736556751178,-17.6932,-45.1470871369069,-62.8402871369069,0.516199999999998,1.3171685382109,1.8333685382109
315,33000,91953.80105901,124953.80105901,18.5031,47.2136791537487,65.7167791537487,-17.6932,-45.1470871369069,-62.8402871369069,0.809899999999999,2.06659201684182,2.87649201684182
320,33000,91953.80105901,124953.80105901,18.7968,47.9631026323796,66.7599026323796,-17.6932,-45.1470871369069,-62.8402871369069,1.1036,2.81601549547276,3.91961549547276
325,33000,91953.80105901,124953.80105901,19.0905,48.7125261110105,67.8030261110106,-17.6932,-45.1470871369069,-62.8402871369069,1.3973,3.56543897410369,4.96273897410369
330,33000,91953.80105901,124953.80105901,19.3842,49.4619495896415,68.8461495896415,-17.6932,-45.1470871369069,-62.8402871369069,1.691,4.31486245273463,6.00586245273463
335,33000,91953.80105901,124953.80105901,19.6779,50.2113730682724,69.8892730682724,-17.6932,-45.1470871369069,-62.8402871369069,1.9847,5.06428593136556,7.04898593136556
340,33000,91953.80105901,124953.80105901,19.9716,50.9607965469033,70.9323965469033,-17.6932,-45.1470871369069,-62.8402871369069,2.2784,5.81370940999648,8.09210940999648
345,33000,91953.80105901,124953.80105901,20.2653,51.7102200255343,71.9755200255343,-17.6932,-45.1470871369069,-62.8402871369069,2.5721,6.56313288862742,9.13523288862742
350,33000,91953.80105901,124953.80105901,20.559,52.4596435041652,73.0186435041652,-17.6932,-45.1470871369069,-62.8402871369069,2.8658,7.31255636725835,10.1783563672583
355,33000,91953.80105901,124953.80105901,20.8527,53.2090669827961,74.0617669827961,-17.6932,-45.1470871369069,-62.8402871369069,3.1595,8.06197984588928,11.2214798458893
360,33000,91953.80105901,124953.80105901,21.1464,53.9584904614271,75.1048904614271,-17.6932,-45.1470871369069,-62.8402871369069,3.4532,8.81140332452021,12.2646033245202
365,33000,91953.80105901,124953.80105901,21.4401,54.707913940058,76.148013940058,-17.6932,-45.1470871369069,-62.8402871369069,3.7469,9.56082680315114,13.3077268031511
370,33000,91953.80105901,124953.80105901,21.7338,55.4573374186889,77.1911374186889,-17.6932,-45.1470871369069,-62.8402871369069,4.0406,10.3102502817821,14.3508502817821
375,33000,91953.80105901,124953.80105901,22.0275,56.2067608973199,78.2342608973199,-17.6932,-45.1470871369069,-62.8402871369069,4.3343,11.059673760413,15.393973760413
380,33000,91953.80105901,124953.80105901,22.3212,56.9561843759508,79.2773843759508,-17.6932,-45.1470871369069,-62.8402871369069,4.628,11.8090972390439,16.4370972390439
385,33000,91953.80105901,124953.80105901,22.6149,57.7056078545817,80.3205078545817,-17.6932,-45.1470871369069,-62.8402871369069,4.9217,12.5585207176749,17.4802207176749
390,33000,91953.80105901,124953.80105901,22.9086,58.4550313332127,81.3636313332127,-17.6932,-45.1470871369069,-62.8402871369069,5.2154,13.3079441963058,18.5233441963058
395,33000,91953.80105901,124953.80105901,23.2023,59.2044548118436,82.4067548118436,-17.6932,-45.1470871369069,-62.8402871369069,5.5091,14.0573676749367,19.5664676749367
400,33000,91953.80105901,124953.80105901,23.496,59.9538782904745,83.4498782904745,-17.6932,-45.1470871369069,-62.8402871369069,5.8028,14.8067911535677,20.6095911535677
405,33000,91953.80105901,124953.80105901,23.7897,60.7033017691054,84.4930017691054,-17.6932,-45.1470871369069,-62.8402871369069,6.0965,15.5562146321986,21.6527146321986
410,33000,91953.80105901,124953.80105901,24.0834,61.4527252477364,85.5361252477364,-17.6932,-45.1470871369069,-62.8402871369069,6.3902,16.3056381108295,22.6958381108295
415,33000,91953.80105901,124953.80105901,24.3771,62.2021487263673,86.5792487263673,-17.6932,-45.1470871369069,-62.8402871369069,6.6839,17.0550615894605,23.7389615894605
420,33000,91953.80105901,124953.80105901,24.6708,62.9515722049983,87.6223722049983,-17.6932,-45.1470871369069,-62.8402871369069,6.9776,17.8044850680914,24.7820850680914
425,33000,91953.80105901,124953.80105901,24.9645,63.7009956836292,88.6654956836292,-17.6932,-45.1470871369069,-62.8402871369069,7.2713,18.5539085467223,25.8252085467223
430,33000,91953.80105901,124953.80105901,25.2582,64.4504191622601,89.7086191622601,-17.6932,-45.1470871369069,-62.8402871369069,7.565,19.3033320253533,26.8683320253533
435,33000,91953.80105901,124953.80105901,25.5519,65.199842640891,90.751742640891,-17.6932,-45.1470871369069,-62.8402871369069,7.8587,20.0527555039842,27.9114555039842
440,33000,91953.80105901,124953.80105901,25.8456,65.949266119522,91.794866119522,-17.6932,-45.1470871369069,-62.8402871369069,8.1524,20.8021789826151,28.9545789826151
445,33000,91953.80105901,124953.80105901,26.1393,66.6986895981529,92.8379895981529,-17.6932,-45.1470871369069,-62.8402871369069,8.4461,21.551602461246,29.997702461246
450,33000,91953.80105901,124953.80105901,26.433,67.4481130767838,93.8811130767838,-17.6932,-45.1470871369069,-62.8402871369069,8.7398,22.301025939877,31.040825939877
455,33000,91953.80105901,124953.80105901,26.7267,68.1975365554148,94.9242365554148,-17.6932,-45.1470871369069,-62.8402871369069,9.0335,23.0504494185079,32.0839494185079
460,33000,91953.80105901,124953.80105901,27.0204,68.9469600340457,95.9673600340457,-17.6932,-45.1470871369069,-62.8402871369069,9.3272,23.7998728971388,33.1270728971388
465,33000,91953.80105901,124953.80105901,27.3141,69.6963835126766,97.0104835126766,-17.6932,-45.1470871369069,-62.8402871369069,9.6209,24.5492963757698,34.1701963757698
470,33000,91953.80105901,124953.80105901,27.6078,70.4458069913076,98.0536069913076,-17.6932,-45.1470871369069,-62.8402871369069,9.9146,25.2987198544007,35.2133198544007
475,33000,91953.80105901,124953.80105901,27.9015,71.1952304699385,99.0967304699385,-17.6932,-45.1470871369069,-62.8402871369069,10.2083,26.0481433330316,36.2564433330316
480,33000,91953.80105901,124953.80105901,28.1952,71.9446539485694,100.139853948569,-17.6932,-45.1470871369069,-62.8402871369069,10.502,26.7975668116626,37.2995668116626
485,33000,91953.80105901,124953.80105901,28.4889,72.6940774272004,101.1829774272,-17.6932,-45.1470871369069,-62.8402871369069,10.7957,27.5469902902935,38.3426902902935
490,33000,91953.80105901,124953.80105901,28.7826,73.4435009058313,102.226100905831,-17.6932,-45.1470871369069,-62.8402871369069,11.0894,28.2964137689244,39.3858137689244
495,33000,91953.80105901,124953.80105901,29.0763,74.1929243844622,103.269224384462,-17.6932,-45.1470871369069,-62.8402871369069,11.3831,29.0458372475554,40.4289372475554
500,33000,91953.80105901,124953.80105901,29.37,74.9423478630932,104.312347863093,-17.6932,-45.1470871369069,-62.8402871369069,11.6768,29.7952607261863,41.4720607261863
-140,34000,94740.27987898,128740.27987898,-8.4728,-21.6197318683832,-30.0925318683832,-16.8032,-42.8761068986313,-59.6793068986313,-25.276,-64.4958387670145,-89.7718387670145
-135,34000,94740.27987898,128740.27987898,-8.1702,-20.8475985873695,-29.0177985873695,-16.8032,-42.8761068986313,-59.6793068986313,-24.9734,-63.7237054860009,-88.6971054860009
-130,34000,94740.27987898,128740.27987898,-7.8676,-20.0754653063559,-27.9430653063559,-16.8032,-42.8761068986313,-59.6793068986313,-24.6708,-62.9515722049872,-87.6223722049872
-125,34000,94740.27987898,128740.27987898,-7.565,-19.3033320253422,-26.8683320253422,-16.8032,-42.8761068986313,-59.6793068986313,-24.3682,-62.1794389239735,-86.5476389239735
-120,34000,94740.27987898,128740.27987898,-7.2624,-18.5311987443285,-25.7935987443285,-16.8032,-42.8761068986313,-59.6793068986313,-24.0656,-61.4073056429598,-85.4729056429598
-115,34000,94740.27987898,128740.27987898,-6.9598,-17.7590654633148,-24.7188654633148,-16.8032,-42.8761068986313,-59.6793068986313,-23.763,-60.6351723619461,-84.3981723619461
-110,34000,94740.27987898,128740.27987898,-6.6572,-16.9869321823011,-23.6441321823011,-16.8032,-42.8761068986313,-59.6793068986313,-23.4604,-59.8630390809324,-83.3234390809324
-105,34000,94740.27987898,128740.27987898,-6.3546,-16.2147989012874,-22.5693989012874,-16.8032,-42.8761068986313,-59.6793068986313,-23.1578,-59.0909057999187,-82.2487057999187
-100,34000,94740.27987898,128740.27987898,-6.052,-15.4426656202737,-21.4946656202737,-16.8032,-42.8761068986313,-59.6793068986313,-22.8552,-58.318772518905,-81.173972518905
-95,34000,94740.27987898,128740.27987898,-5.7494,-14.6705323392601,-20.4199323392601,-16.8032,-42.8761068986313,-59.6793068986313,-22.5526,-57.5466392378914,-80.0992392378914
-90,34000,94740.27987898,128740.27987898,-5.4468,-13.8983990582464,-19.3451990582464,-16.8032,-42.8761068986313,-59.6793068986313,-22.25,-56.7745059568777,-79.0245059568777
-85,34000,94740.27987898,128740.27987898,-5.1442,-13.1262657772327,-18.2704657772327,-16.8032,-42.8761068986313,-59.6793068986313,-21.9474,-56.002372675864,-77.949772675864
-80,34000,94740.27987898,128740.27987898,-4.8416,-12.354132496219,-17.195732496219,-16.8032,-42.8761068986313,-59.6793068986313,-21.6448,-55.2302393948503,-76.8750393948503
-75,34000,94740.27987898,128740.27987898,-4.539,-11.5819992152053,-16.1209992152053,-16.8032,-42.8761068986313,-59.6793068986313,-21.3422,-54.4581061138366,-75.8003061138366
-70,34000,94740.27987898,128740.27987898,-4.2364,-10.8098659341916,-15.0462659341916,-16.8032,-42.8761068986313,-59.6793068986313,-21.0396,-53.6859728328229,-74.7255728328229
-65,34000,94740.27987898,128740.27987898,-3.9338,-10.0377326531779,-13.9715326531779,-16.8032,-42.8761068986313,-59.6793068986313,-20.737,-52.9138395518092,-73.6508395518092
-60,34000,94740.27987898,128740.27987898,-3.6312,-9.26559937216424,-12.8967993721642,-16.8032,-42.8761068986313,-59.6793068986313,-20.4344,-52.1417062707956,-72.5761062707955
-55,34000,94740.27987898,128740.27987898,-3.3286,-8.49346609115056,-11.8220660911506,-16.8032,-42.8761068986313,-59.6793068986313,-20.1318,-51.3695729897819,-71.5013729897819
-50,34000,94740.27987898,128740.27987898,-3.026,-7.72133281013687,-10.7473328101369,-16.8032,-42.8761068986313,-59.6793068986313,-19.8292,-50.5974397087682,-70.4266397087682
-45,34000,94740.27987898,128740.27987898,-2.7234,-6.94919952912318,-9.67259952912318,-16.8032,-42.8761068986313,-59.6793068986313,-19.5266,-49.8253064277545,-69.3519064277545
-40,34000,94740.27987898,128740.27987898,-2.4208,-6.1770662481095,-8.5978662481095,-16.8032,-42.8761068986313,-59.6793068986313,-19.224,-49.0531731467408,-68.2771731467408
-35,34000,94740.27987898,128740.27987898,-2.1182,-5.40493296709581,-7.52313296709581,-16.8032,-42.8761068986313,-59.6793068986313,-18.9214,-48.2810398657271,-67.2024398657271
-30,34000,94740.27987898,128740.27987898,-1.8156,-4.63279968608212,-6.44839968608212,-16.8032,-42.8761068986313,-59.6793068986313,-18.6188,-47.5089065847134,-66.1277065847134
-25,34000,94740.27987898,128740.27987898,-1.513,-3.86066640506843,-5.37366640506843,-16.8032,-42.8761068986313,-59.6793068986313,-18.3162,-46.7367733036997,-65.0529733036997
-20,34000,94740.27987898,128740.27987898,-1.2104,-3.08853312405475,-4.29893312405475,-16.8032,-42.8761068986313,-59.6793068986313,-18.0136,-45.9646400226861,-63.978240022686
-15,34000,94740.27987898,128740.27987898,-0.9078,-2.31639984304106,-3.22419984304106,-16.8032,-42.8761068986313,-59.6793068986313,-17.711,-45.1925067416724,-62.9035067416724
-10,34000,94740.27987898,128740.27987898,-0.6052,-1.54426656202737,-2.14946656202737,-16.8032,-42.8761068986313,-59.6793068986313,-17.4084,-44.4203734606587,-61.8287734606587
-5,34000,94740.27987898,128740.27987898,-0.3026,-0.772133281013687,-1.07473328101369,-16.8032,-42.8761068986313,-59.6793068986313,-17.1058,-43.648240179645,-60.754040179645
0,34000,94740.27987898,128740.27987898,0,0,0,-16.8032,-42.8761068986313,-59.6793068986313,-16.8032,-42.8761068986313,-59.6793068986313
5,34000,94740.27987898,128740.27987898,0.3026,0.772133281013687,1.07473328101369,-16.8032,-42.8761068986313,-59.6793068986313,-16.5006,-42.1039736176176,-58.6045736176176
10,34000,94740.27987898,128740.27987898,0.6052,1.54426656202737,2.14946656202737,-16.8032,-42.8761068986313,-59.6793068986313,-16.198,-41.3318403366039,-57.5298403366039
15,34000,94740.27987898,128740.27987898,0.9078,2.31639984304106,3.22419984304106,-16.8032,-42.8761068986313,-59.6793068986313,-15.8954,-40.5597070555902,-56.4551070555902
20,34000,94740.27987898,128740.27987898,1.2104,3.08853312405475,4.29893312405475,-16.8032,-42.8761068986313,-59.6793068986313,-15.5928,-39.7875737745766,-55.3803737745766
25,34000,94740.27987898,128740.27987898,1.513,3.86066640506843,5.37366640506843,-16.8032,-42.8761068986313,-59.6793068986313,-15.2902,-39.0154404935629,-54.3056404935629
30,34000,94740.27987898,128740.27987898,1.8156,4.63279968608212,6.44839968608212,-16.8032,-42.8761068986313,-59.6793068986313,-14.9876,-38.2433072125492,-53.2309072125492
35,34000,94740.27987898,128740.27987898,2.1182,5.40493296709581,7.52313296709581,-16.8032,-42.8761068986313,-59.6793068986313,-14.685,-37.4711739315355,-52.1561739315355
40,34000,94740.27987898,128740.27987898,2.4208,6.1770662481095,8.5978662481095,-16.8032,-42.8761068986313,-59.6793068986313,-14.3824,-36.6990406505218,-51.0814406505218
45,34000,94740.27987898,128740.27987898,2.7234,6.94919952912318,9.67259952912318,-16.8032,-42.8761068986313,-59.6793068986313,-14.0798,-35.9269073695081,-50.0067073695081
50,34000,94740.27987898,128740.27987898,3.026,7.72133281013687,10.7473328101369,-16.8032,-42.8761068986313,-59.6793068986313,-13.7772,-35.1547740884944,-48.9319740884944
55,34000,94740.27987898,128740.27987898,3.3286,8.49346609115056,11.8220660911506,-16.8032,-42.8761068986313,-59.6793068986313,-13.4746,-34.3826408074807,-47.8572408074807
60,34000,94740.27987898,128740.27987898,3.6312,9.26559937216424,12.8967993721642,-16.8032,-42.8761068986313,-59.6793068986313,-13.172,-33.6105075264671,-46.7825075264671
65,34000,94740.27987898,128740.27987898,3.9338,10.0377326531779,13.9715326531779,-16.8032,-42.8761068986313,-59.6793068986313,-12.8694,-32.8383742454534,-45.7077742454534
70,34000,94740.27987898,128740.27987898,4.2364,10.8098659341916,15.0462659341916,-16.8032,-42.8761068986313,-59.6793068986313,-12.5668,-32.0662409644397,-44.6330409644397
75,34000,94740.27987898,128740.27987898,4.539,11.5819992152053,16.1209992152053,-16.8032,-42.8761068986313,-59.6793068986313,-12.2642,-31.294107683426,-43.558307683426
80,34000,94740.27987898,128740.27987898,4.8416,12.354132496219,17.195732496219,-16.8032,-42.8761068986313,-59.6793068986313,-11.9616,-30.5219744024123,-42.4835744024123
85,34000,94740.27987898,128740.27987898,5.1442,13.1262657772327,18.2704657772327,-16.8032,-42.8761068986313,-59.6793068986313,-11.659,-29.7498411213986,-41.4088411213986
90,34000,94740.27987898,128740.27987898,5.4468,13.8983990582464,19.3451990582464,-16.8032,-42.8761068986313,-59.6793068986313,-11.3564,-28.9777078403849,-40.3341078403849
95,34000,94740.27987898,128740.27987898,5.7494,14.6705323392601,20.4199323392601,-16.8032,-42.8761068986313,-59.6793068986313,-11.0538,-28.2055745593713,-39.2593745593713
100,34000,94740.27987898,128740.27987898,6.052,15.4426656202737,21.4946656202737,-16.8032,-42.8761068986313,-59.6793068986313,-10.7512,-27.4334412783576,-38.1846412783576
105,34000,94740.27987898,128740.27987898,6.3546,16.2147989012874,22.5693989012874,-16.8032,-42.8761068986313,-59.6793068986313,-10.4486,-26.6613079973439,-37.1099079973439
110,34000,94740.27987898,128740.27987898,6.6572,16.9869321823011,23.6441321823011,-16.8032,-42.8761068986313,-59.6793068986313,-10.146,-25.8891747163302,-36.0351747163302
115,34000,94740.27987898,128740.27987898,6.9598,17.7590654633148,24.7188654633148,-16.8032,-42.8761068986313,-59.6793068986313,-9.8434,-25.1170414353165,-34.9604414353165
120,34000,94740.27987898,128740.27987898,7.2624,18.5311987443285,25.7935987443285,-16.8032,-42.8761068986313,-59.6793068986313,-9.5408,-24.3449081543028,-33.8857081543028
125,34000,94740.27987898,128740.27987898,7.565,19.3033320253422,26.8683320253422,-16.8032,-42.8761068986313,-59.6793068986313,-9.2382,-23.5727748732891,-32.8109748732891
130,34000,94740.27987898,128740.27987898,7.8676,20.0754653063559,27.9430653063559,-16.8032,-42.8761068986313,-59.6793068986313,-8.9356,-22.8006415922754,-31.7362415922754
135,34000,94740.27987898,128740.27987898,8.1702,20.8475985873695,29.0177985873695,-16.8032,-42.8761068986313,-59.6793068986313,-8.633,-22.0285083112618,-30.6615083112618
140,34000,94740.27987898,128740.27987898,8.4728,21.6197318683832,30.0925318683832,-16.8032,-42.8761068986313,-59.6793068986313,-8.3304,-21.2563750302481,-29.5867750302481
145,34000,94740.27987898,128740.27987898,8.7754,22.3918651493969,31.1672651493969,-16.8032,-42.8761068986313,-59.6793068986313,-8.0278,-20.4842417492344,-28.5120417492344
150,34000,94740.27987898,128740.27987898,9.078,23.1639984304106,32.2419984304106,-16.8032,-42.8761068986313,-59.6793068986313,-7.7252,-19.7121084682207,-27.4373084682207
155,34000,94740.27987898,128740.27987898,9.3806,23.9361317114243,33.3167317114243,-16.8032,-42.8761068986313,-59.6793068986313,-7.4226,-18.939975187207,-26.362575187207
160,34000,94740.27987898,128740.27987898,9.6832,24.708264992438,34.391464992438,-16.8032,-42.8761068986313,-59.6793068986313,-7.12,-18.1678419061933,-25.2878419061933
165,34000,94740.27987898,128740.27987898,9.9858,25.4803982734517,35.4661982734517,-16.8032,-42.8761068986313,-59.6793068986313,-6.8174,-17.3957086251796,-24.2131086251796
170,34000,94740.27987898,128740.27987898,10.2884,26.2525315544654,36.5409315544654,-16.8032,-42.8761068986313,-59.6793068986313,-6.5148,-16.6235753441659,-23.1383753441659
175,34000,94740.27987898,128740.27987898,10.591,27.024664835479,37.615664835479,-16.8032,-42.8761068986313,-59.6793068986313,-6.2122,-15.8514420631523,-22.0636420631523
180,34000,94740.27987898,128740.27987898,10.8936,27.7967981164927,38.6903981164927,-16.8032,-42.8761068986313,-59.6793068986313,-5.9096,-15.0793087821386,-20.9889087821386
185,34000,94740.27987898,128740.27987898,11.1962,28.5689313975064,39.7651313975064,-16.8032,-42.8761068986313,-59.6793068986313,-5.607,-14.3071755011249,-19.9141755011249
190,34000,94740.27987898,128740.27987898,11.4988,29.3410646785201,40.8398646785201,-16.8032,-42.8761068986313,-59.6793068986313,-5.3044,-13.5350422201112,-18.8394422201112
195,34000,94740.27987898,128740.27987898,11.8014,30.1131979595338,41.9145979595338,-16.8032,-42.8761068986313,-59.6793068986313,-5.0018,-12.7629089390975,-17.7647089390975
200,34000,94740.27987898,128740.27987898,12.104,30.8853312405475,42.9893312405475,-16.8032,-42.8761068986313,-59.6793068986313,-4.6992,-11.9907756580838,-16.6899756580838
205,34000,94740.27987898,128740.27987898,12.4066,31.6574645215612,44.0640645215612,-16.8032,-42.8761068986313,-59.6793068986313,-4.3966,-11.2186423770701,-15.6152423770701
210,34000,94740.27987898,128740.27987898,12.7092,32.4295978025749,45.1387978025749,-16.8032,-42.8761068986313,-59.6793068986313,-4.094,-10.4465090960565,-14.5405090960565
215,34000,94740.27987898,128740.27987898,13.0118,33.2017310835885,46.2135310835885,-16.8032,-42.8761068986313,-59.6793068986313,-3.7914,-9.67437581504277,-13.4657758150428
220,34000,94740.27987898,128740.27987898,13.3144,33.9738643646022,47.2882643646022,-16.8032,-42.8761068986313,-59.6793068986313,-3.4888,-8.90224253402908,-12.3910425340291
