"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI","Habitat","CN","centerdepth","Ndensity","BDclass"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMg_WSC8A","SMg",NA,NA,"WSC8A","mangrove",NA,"25.42345","-81.060336",0.08,0.1,29,1.5,0.17,NA,"mangrove",19.3333333333333,0.09,2.55,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0,0.02,36,2.2,0.08,NA,"marsh",16.3636363636364,0.01,1.76,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.1,0.11,41,2.1,0.15,NA,"marsh",19.5238095238095,0.105,3.15,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.11,0.12,40,2.1,0.16,NA,"marsh",19.047619047619,0.115,3.36,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.12,0.13,40,2.1,0.15,NA,"marsh",19.047619047619,0.125,3.15,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.13,0.14,39,2,0.16,NA,"marsh",19.5,0.135,3.2,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.02,0.04,38,2.1,0.09,NA,"marsh",18.0952380952381,0.03,1.89,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.04,0.06,39,2,0.1,NA,"marsh",19.5,0.05,2,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.06,0.09,39,2.1,0.07,NA,"marsh",18.5714285714286,0.075,1.47,"BD<0.5"
"CCN",NA,"Breithaupt_et_al_2020","Breithaupt_et_al_2020_SMs_WSC8B","SMs",NA,NA,"WSC8B","marsh",NA,"25.421289","-81.059667",0.09,0.1,39,2.1,0.18,NA,"marsh",18.5714285714286,0.095,3.78,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0,0.01,4.391,0.610666666666667,0.4168,NA,"marsh",7.19050218340611,0.005,2.54525866666667,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.01,0.02,3.53633333333333,0.454333333333333,0.431,NA,"marsh",7.78356566397652,0.015,1.95817666666667,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.02,0.03,3.06733333333333,0.394333333333333,0.4598,NA,"marsh",7.77852916314455,0.025,1.81314466666667,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.03,0.04,2.572,0.328333333333333,0.4887,NA,"marsh",7.83350253807107,0.035,1.604565,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.04,0.05,2.40066666666667,0.301,0.5418,NA,"marsh",7.97563676633445,0.045,1.630818,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.05,0.06,3.61766666666667,0.323,0.6091,NA,"marsh",11.2002063983488,0.055,1.967393,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.06,0.07,3.54733333333333,0.315333333333333,0.6738,NA,"marsh",11.2494714587738,0.065,2.124716,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.07,0.08,3.506,0.305333333333333,0.6258,NA,"marsh",11.4825327510917,0.075,1.910776,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.08,0.09,3.51,0.306666666666667,0.6079,NA,"marsh",11.445652173913,0.085,1.86422666666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.09,0.1,3.82333333333333,0.307333333333333,0.6056,NA,"marsh",12.4403470715835,0.095,1.86121066666666,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.1,0.11,3.58533333333333,0.292,0.6711,NA,"marsh",12.2785388127854,0.105,1.959612,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.11,0.12,3.54466666666667,0.282666666666667,0.6973,NA,"marsh",12.5400943396226,0.115,1.97103466666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.12,0.13,3.22166666666667,0.257666666666667,0.7178,NA,"marsh",12.503234152652,0.125,1.84953133333334,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.13,0.14,3.034,0.241666666666667,0.693,NA,"marsh",12.5544827586207,0.135,1.67475,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.14,0.15,2.65976168526051,0.20469331,0.9172,NA,"marsh",12.9938867335748,0.145,1.87744703932,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.15,0.16,2.7945221313294,0.214938963333333,0.8296,NA,"marsh",13.0014683610229,0.155,1.78313363981333,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.16,0.17,2.06435860928639,0.15296336,0.9497,NA,"marsh",13.4957718586097,0.165,1.45269302992,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.17,0.18,1.80188504424176,0.122775623333333,0.9684,NA,"marsh",14.6762443172427,0.175,1.18895913636,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.18,0.19,1.85166666666667,0.143333333333333,1.0261,NA,"marsh",12.9186046511628,0.185,1.47074333333333,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.19,0.2,2.08666666666667,0.155,0.9397,NA,"marsh",13.4623655913979,0.195,1.456535,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.2,0.21,2.04266666666667,0.135,0.9236,NA,"marsh",15.1308641975309,0.205,1.24686,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.21,0.22,1.836,0.118,0.9108,NA,"marsh",15.5593220338983,0.215,1.074744,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.22,0.23,2.02333333333333,0.122666666666667,1.044,NA,"marsh",16.4945652173912,0.225,1.28064,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.23,0.24,1.82666666666667,0.120666666666667,1.1353,NA,"marsh",15.1381215469613,0.235,1.36992866666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.24,0.25,1.879,0.13,1.015,NA,"marsh",14.4538461538462,0.245,1.3195,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.25,0.26,2.91733333333333,0.205,0.9126,NA,"marsh",14.2308943089431,0.255,1.87083,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.26,0.27,2.73066666666667,0.166666666666667,0.8839,NA,"marsh",16.384,0.265,1.47316666666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.27,0.28,1.53666666666667,0.0816666666666667,1.0193,NA,"marsh",18.8163265306123,0.275,0.832428333333334,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.28,0.29,1.292,0.0763333333333334,1.1474,NA,"marsh",16.9257641921397,0.285,0.875848666666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.29,0.3,1.214,0.0746666666666667,1.139,NA,"marsh",16.2589285714286,0.295,0.850453333333334,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.3,0.31,1.16533333333333,0.0746666666666667,1.16,NA,"marsh",15.6071428571428,0.305,0.866133333333334,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-PWA1","ELM1812",NA,NA,"ELM1812-PWA1","marsh",NA,"37.615583","-122.11405",0.31,0.32,1.11,0.0733333333333333,1.1689,NA,"marsh",15.1363636363636,0.315,0.857193333333333,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0,0.01,4.23733333333333,0.469666666666667,0.4913,NA,"marsh",9.0220014194464,0.005,2.30747233333333,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.01,0.02,2.28433333333333,0.301,0.4564,NA,"marsh",7.5891472868217,0.015,1.373764,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.02,0.03,2.07166666666667,0.29,0.5085,NA,"marsh",7.14367816091955,0.025,1.47465,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.03,0.04,2.082,0.259666666666667,0.5338,NA,"marsh",8.01797175866495,0.035,1.38610066666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.04,0.05,1.81533333333333,0.25,0.5067,NA,"marsh",7.26133333333332,0.045,1.26675,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.05,0.06,2.43933333333333,0.266,0.6448,NA,"marsh",9.17042606516289,0.055,1.715168,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.06,0.07,2.69766666666667,0.269333333333333,0.4621,NA,"marsh",10.0160891089109,0.065,1.24458933333333,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.07,0.08,2.66966666666667,0.283666666666667,0.5228,NA,"marsh",9.41128084606346,0.075,1.48300933333334,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.08,0.09,2.81166666666667,0.28,0.4701,NA,"marsh",10.0416666666667,0.085,1.31628,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.09,0.1,3.28066666666667,0.291,0.5512,NA,"marsh",11.2737686139748,0.095,1.603992,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.1,0.11,3.644,0.353666666666667,0.4849,NA,"marsh",10.3034872761546,0.105,1.71492966666667,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.11,0.12,4.53233333333333,0.381666666666667,0.5149,NA,"marsh",11.8751091703057,0.115,1.96520166666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.12,0.13,4.292,0.386,0.4559,NA,"marsh",11.119170984456,0.125,1.759774,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.13,0.14,4.058,0.369,0.6804,NA,"marsh",10.9972899728997,0.135,2.510676,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.14,0.15,5.008,0.451333333333333,0.7436,NA,"marsh",11.096011816839,0.145,3.35611466666666,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.15,0.16,4.93466666666667,0.458333333333333,0.643,NA,"marsh",10.7665454545455,0.155,2.94708333333333,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.16,0.17,4.485,0.413666666666667,0.4728,NA,"marsh",10.8420628525383,0.165,1.955816,"BD<0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.17,0.18,3.14233333333333,0.296,0.7295,NA,"marsh",10.615990990991,0.175,2.15932,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.18,0.19,2.205,0.202666666666667,0.8244,NA,"marsh",10.8799342105263,0.185,1.670784,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.19,0.2,2.00533333333333,0.175333333333333,0.76086,NA,"marsh",11.4372623574145,0.195,1.3340412,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.2,0.21,1.90233333333333,0.165666666666667,0.8243,NA,"marsh",11.4828973843058,0.205,1.36559033333334,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.21,0.22,1.869,0.153333333333333,0.8717,NA,"marsh",12.1891304347826,0.215,1.33660666666666,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.22,0.23,1.73133333333333,0.146666666666667,1.0284,NA,"marsh",11.8045454545454,0.225,1.50832,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.23,0.24,1.83166666666667,0.153333333333333,0.9953,NA,"marsh",11.9456521739131,0.235,1.52612666666666,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.24,0.25,1.608,0.133333333333333,1.0396,NA,"marsh",12.06,0.245,1.38613333333333,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.25,0.26,1.73933333333333,0.144,0.9662,NA,"marsh",12.0787037037037,0.255,1.391328,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.26,0.27,1.852,0.148666666666667,0.9737,NA,"marsh",12.457399103139,0.265,1.44756733333334,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.27,0.28,1.76866666666667,0.138666666666667,0.9103,NA,"marsh",12.7548076923077,0.275,1.26228266666667,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.28,0.29,2.985,0.259,1.0876,NA,"marsh",11.5250965250965,0.285,2.816884,"BD>0.5"
"CCN",NA,"Carlin_et_al_2021","Carlin_et_al_2021_ELM1812_ELM1812-SPA2","ELM1812",NA,NA,"ELM1812-SPA2","marsh",NA,"37.615667","-122.113967",0.29,0.3,2.22866666666667,0.189666666666667,0.6963,NA,"marsh",11.7504393673111,0.295,1.320649,"BD>0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0,0.05,13.3897,0.998,0.3012,NA,"mangrove",13.4165330661323,0.025,3.005976,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.05,0.1,11.0867,0.8842,0.409,NA,"mangrove",12.5386790318932,0.075,3.616378,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.1,0.15,10.5653,0.8691,0.31,NA,"mangrove",12.1565987803475,0.125,2.69421,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.15,0.2,19.475,0.945,0.26,NA,"mangrove",20.6084656084656,0.175,2.457,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.2,0.25,39.1774,2.1187,0.2062,NA,"mangrove",18.4912446311417,0.225,4.3687594,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.25,0.3,24.4161,1.0982,0.1896,NA,"mangrove",22.2328355490803,0.275,2.0821872,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.3,0.35,25.795,1.0103,0.1879,NA,"mangrove",25.5320201920222,0.325,1.8983537,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.35,0.4,28.4127,0.8853,0.2415,NA,"mangrove",32.093866485937,0.375,2.1379995,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.4,0.45,32.8478,0.7456,0.3026,NA,"mangrove",44.055525751073,0.425,2.2561856,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.45,0.5,32.066,0.768,0.2959,NA,"mangrove",41.7526041666667,0.475,2.272512,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_1_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_1_mangrove","mangrove",NA,"17.691465","-88.11592",0.725,0.775,4.8798,0.3786,0.4969,NA,"mangrove",12.8890649762282,0.75,1.8812634,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_2_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_2_mangrove","mangrove",NA,"17.691475","-88.116119",0,0.05,28.386,1.312,0.1748,NA,"mangrove",21.6356707317073,0.025,2.293376,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_2_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_2_mangrove","mangrove",NA,"17.691475","-88.116119",0.05,0.1,30.661,1.335,0.1724,NA,"mangrove",22.9670411985019,0.075,2.30154,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_2_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_2_mangrove","mangrove",NA,"17.691475","-88.116119",0.1,0.15,29.0886,1.4153,0.1717,NA,"mangrove",20.5529569702537,0.125,2.4300701,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_2_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_2_mangrove","mangrove",NA,"17.691475","-88.116119",0.15,0.2,29.147,1.1477,0.1884,NA,"mangrove",25.3960094101246,0.175,2.1622668,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_2_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_2_mangrove","mangrove",NA,"17.691475","-88.116119",0.2,0.25,30.6275,1.4634,0.2083,NA,"mangrove",20.9290009566762,0.225,3.0482622,"BD<0.5"
"CCN",NA,"Morrissette_et_al_2023","Morrissette_et_al_2023_Hicks Caye_Hicks Caye_1_2_mangrove","Hicks Caye",NA,NA,"Hicks Caye_1_2_mangrove","mangrove",NA,"17.691475","-88.116119",0.25,0.3,33.5945,1.3313,0.178,NA,"mangrove",25.2343573950274,0.275,2.369714,"BD<0.5"
