study_id,DOI,site_id,impact_class,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,U_depth_m_decompressed,L_depth_m_decompressed,OC_perc,N_perc,BD_reported_g_cm3,carbon_burial_rate,carbon_burial_rate_uncertainty,nitrogen_burial_rate,nitrogen_burial_rate_uncertainty
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.53,0.54,0.7189095000000001,0.7326385000000001,NA,NA,1.2674430587744796,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.54,0.55,0.7326385000000001,0.7463675000000001,2.2670438540054447,0.083856587,1.3936408388327775,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.55,0.56,0.7463675000000001,0.7600965,NA,NA,1.3525685954542237,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.56,0.57,0.7600965,0.7738255,NA,NA,1.4684983146678832,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.57,0.58,0.7738255,0.7875544999999999,NA,NA,1.4446499152867875,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.58,0.59,0.7875544999999999,0.8012835000000001,NA,NA,1.0067668044283367,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.59,0.6,0.8012835000000001,0.8150125,2.5715242172868673,0.10827513329155386,1.0365773036547064,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.6,0.61,0.8150125,0.8287415,NA,NA,0.757352294,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.61,0.62,0.8287415,0.8424705,NA,NA,0.877587974,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.62,0.63,0.8424705,0.8561995,NA,NA,1.043201859038344,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.63,0.64,0.8561995,0.8699285,NA,NA,1.171718233480915,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.64,0.65,0.8699285,0.8836575000000001,2.297677235715775,0.088813461,1.303546885615305,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.65,0.66,0.8836575000000001,0.8973865000000001,NA,NA,0.9955050602761527,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.66,0.67,0.8973865000000001,0.9111155,NA,NA,0.9643696499730555,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.67,0.68,0.9111155,0.9248445000000001,NA,NA,1.258168681237387,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.68,0.69,0.9248445000000001,0.9385735,NA,NA,1.020347142964794,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.69,0.7,0.9385735,0.9523025000000002,1.8193982025048165,0.065398167,1.1551568450218208,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.7,0.71,0.9523025000000002,0.9660315,NA,NA,1.0905674300313535,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.71,0.72,0.9660315,0.9797605,NA,NA,0.9802685828937859,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.72,0.73,0.9797605,0.9934895,NA,NA,1.0216720540415216,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.73,0.74,0.9934895,1.0072185,NA,NA,1.0481702755760722,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_20,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5349579,48.47588104,0.74,0.75,1.0072185,1.0209475000000001,3.3077751792833023,0.10069190583269359,0.9550952724359628,25,3,1.18,0.15
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0,0.005,0,0.0049975,NA,NA,0.7349944198146008,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.005,0.01,0.0049975,0.012845999999999904,8.356715353,0.2994320230961302,0.2275534774279544,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.01,0.015,0.012845999999999904,0.0206945,NA,NA,0.2613387098845065,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.015,0.02,0.0206945,0.028543,7.648553338370128,0.2809761736001122,0.5952163012198457,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.02,0.025,0.028543,0.0363915,NA,NA,0.6621243105945863,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.025,0.03,0.0363915,0.044239999999999925,8.550689679,0.3060054238573062,0.7025340984347762,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.03,0.035,0.044239999999999925,0.0520885,NA,NA,0.7667922856560617,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.035,0.04,0.0520885,0.059937,5.1998981035095655,0.19734069249865047,0.7051839205882312,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.04,0.045,0.059937,0.0677855,NA,NA,0.7522182638120588,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.045,0.05,0.0677855,0.075634,5.494922476599136,0.17009591643800842,0.7575179081189689,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.05,0.055,0.075634,0.0834825,NA,NA,0.5302956584601964,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.055,0.06,0.0834825,0.091331,4.946394553358099,0.17187245615256294,0.7296947755076906,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.06,0.065,0.091331,0.0991795,NA,NA,0.5958787567582094,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.065,0.07,0.0991795,0.10702799999999996,6.9724658177230685,0.24958158572663544,0.6025033121418472,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.07,0.075,0.10702799999999996,0.11487649999999988,NA,NA,0.714458298,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.075,0.08,0.11487649999999988,0.12272499999999993,8.108609215544222,0.29208878669745797,0.734331964,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.08,0.085,0.12272499999999993,0.13057349999999993,NA,NA,0.6144275118323951,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.085,0.09,0.13057349999999993,0.1384219999999999,6.5803368680364995,0.22213083579608228,0.6475502887505835,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.09,0.095,0.1384219999999999,0.1462704999999999,NA,NA,0.7224077645856892,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.095,0.1,0.1462704999999999,0.1541189999999999,5.356258734666891,0.22279024920159896,0.6561622107493124,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.1,0.105,0.1541189999999999,0.16196749999999993,NA,NA,0.7773915742698819,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.105,0.11,0.16196749999999993,0.16981599999999994,6.7743365345025115,0.24035594569586977,0.5707054463003863,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.11,0.115,0.16981599999999994,0.17766449999999992,NA,NA,0.5693805352236587,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.115,0.12,0.17766449999999992,0.1855129999999999,6.940999790909774,0.23581587424068517,0.6720611436700429,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.12,0.125,0.1855129999999999,0.19336149999999988,NA,NA,0.7098211093567777,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.125,0.13,0.19336149999999988,0.20120999999999994,4.7897881137336995,0.15457847889137222,0.6906098987442283,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.13,0.135,0.20120999999999994,0.20905849999999992,NA,NA,0.6223769782927602,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.135,0.14,0.20905849999999992,0.21690699999999993,5.522631440595437,0.1830844637568373,0.6998842762813211,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.14,0.145,0.21690699999999993,0.2247554999999999,NA,NA,0.6336387224449442,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.145,0.15,0.2247554999999999,0.2326039999999999,5.507840524048379,0.18284097035350727,0.4097287504779907,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.15,0.155,0.2326039999999999,0.24045249999999987,NA,NA,0.6356260890600355,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.155,0.16,0.24045249999999987,0.24830099999999994,4.995246651131672,0.17579551399100282,0.6210520672160327,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.16,0.165,0.24830099999999994,0.2561494999999999,NA,NA,0.8091894401113429,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.165,0.17,0.2561494999999999,0.2639979999999999,5.981434027051581,0.20580010478032898,0.7402940641215109,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.17,0.175,0.2639979999999999,0.2718464999999999,NA,NA,0.7409565196598746,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.175,0.18,0.2718464999999999,0.2796949999999999,4.8237393451088835,0.17737201612068798,0.7184330313555065,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.18,0.185,0.2796949999999999,0.28754349999999995,NA,NA,0.751555808,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.185,0.19,0.28754349999999995,0.29539199999999993,6.8312179238793735,0.23647062380180928,0.5766675461456603,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.19,0.195,0.29539199999999993,0.3032404999999999,NA,NA,0.6972344541278661,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.195,0.2,0.3032404999999999,0.3110889999999999,6.986177707415428,0.2380605769604094,0.6581495773644036,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.2,0.21,0.3110889999999999,0.324656,NA,NA,0.6748765797080889,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.21,0.22,0.324656,0.340388,6.2598093348393125,0.21250038111010694,0.7540400165425591,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.22,0.23,0.340388,0.35612,NA,NA,0.6222113644081693,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.23,0.24,0.35612,0.371852,3.8163027377983156,0.15058805612094028,0.7894813878450208,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.24,0.25,0.371852,0.38758400000000004,NA,NA,0.7394659946985562,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.25,0.26,0.38758400000000004,0.403316,5.595160271398761,0.20875031309360095,0.6500344970194476,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.26,0.27,0.403316,0.41904800000000003,NA,NA,0.7951122599211128,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.27,0.28,0.41904800000000003,0.43478,5.535019257763424,0.22242475320346086,0.5977005094887098,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.28,0.29,0.43478,0.450512,NA,NA,0.8901746296763136,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.29,0.3,0.450512,0.466244,5.645966501299775,0.20771063517209232,0.7156175953174606,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.3,0.31,0.466244,0.481976,NA,NA,0.7364849447759193,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.31,0.32,0.481976,0.49770800000000004,NA,NA,0.8967991850599512,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.32,0.33,0.49770800000000004,0.51344,NA,NA,0.7185986452400975,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.33,0.34,0.51344,0.529172,NA,NA,0.7093242677030048,64,11,2.2,0.4
Arias-Ortiz_et_al_2021madagascar,https://doi.org/10.1007/s10021-020-00500-z,Tsimipaika_Bay_undisturbed,undisturbed,Cc_28,NA,"Rhizophora mucronata, basin",mangrove,2016,-13.5371358,48.47414982,0.34,0.35,0.529172,0.544904,6.186338973,0.22450942439036178,0.6785200851690896,64,11,2.2,0.4
